date,year,time,prelim_data,site,block,treatment,site_type,wetland_id,pair_id,temp,water,wind,species,method,in_wetland,25m,50m,total
06/04/2024,2024,8:45,0,UP07,4,none,upland,UP07,HH07,76,no,0,BACS,a,,,1,1
06/04/2024,2024,8:45,0,UP07,4,none,upland,UP07,HH07,76,no,0,SUTA,a,,,1,1
06/04/2024,2024,8:45,0,UP07,4,none,upland,UP07,HH07,76,no,0,BGGN,a,,3,,3
06/04/2024,2024,8:45,0,UP07,4,none,upland,UP07,HH07,76,no,0,PIWA,a,,,1,1
06/04/2024,2024,8:45,0,UP07,4,none,upland,UP07,HH07,76,no,0,INBU,a,,,1,1
06/04/2024,2024,8:45,0,UP07,4,none,upland,UP07,HH07,76,no,0,RBWO,a,,,1,1
06/04/2024,2024,8:45,0,UP07,4,none,upland,UP07,HH07,76,no,0,EATO,a,,,1,1
06/04/2024,2024,8:45,0,UP07,4,none,upland,UP07,HH07,76,no,0,BHNU,a,,,1,1
06/04/2024,2024,8:45,0,UP07,4,none,upland,UP07,HH07,76,no,0,WBNU,a,,,1,1
06/05/2024,2024,6:50,0,UP13,1,none,upland,UP13,HH13,70,no,1.3,BGGN,a,,2,,2
06/05/2024,2024,6:50,0,UP13,1,none,upland,UP13,HH13,70,no,1.3,OROR,a,,1,,1
06/05/2024,2024,6:50,0,UP13,1,none,upland,UP13,HH13,70,no,1.3,CARW,a,,1,1,2
06/05/2024,2024,6:50,0,UP13,1,none,upland,UP13,HH13,70,no,1.3,NOPA,a,,,1,1
06/05/2024,2024,6:50,0,UP13,1,none,upland,UP13,HH13,70,no,1.3,NOMO,a,,,2,2
06/05/2024,2024,6:50,0,UP13,1,none,upland,UP13,HH13,70,no,1.3,TUTI,a,,,1,1
06/05/2024,2024,6:50,0,UP13,1,none,upland,UP13,HH13,70,no,1.3,EAWP,a,,,1,1
06/05/2024,2024,6:50,0,UP13,1,none,upland,UP13,HH13,70,no,1.3,RBWO,a,,,1,1
06/05/2024,2024,6:50,0,UP13,1,none,upland,UP13,HH13,70,no,1.3,NOCA,a,,,1,1
06/05/2024,2024,6:50,0,UP13,1,none,upland,UP13,HH13,70,no,1.3,PIWA,a,,,2,2
06/05/2024,2024,6:50,0,UP13,1,none,upland,UP13,HH13,70,no,1.3,GCFL,a,,,1,1
06/05/2024,2024,6:50,0,UP13,1,none,upland,UP13,HH13,70,no,1.3,COYE,a,,,1,1
06/05/2024,2024,6:50,0,UP13,1,none,upland,UP13,HH13,70,no,1.3,BLGR,a,,1,,1
06/05/2024,2024,6:50,0,UP13,1,none,upland,UP13,HH13,70,no,1.3,BLJA,a,,,1,1
06/05/2024,2024,7:05,0,HH15,2,control-closed,wetland,HH15,UP15,71,no,0.9,BHCO,a,0,1,,1
06/05/2024,2024,7:05,0,HH15,2,control-closed,wetland,HH15,UP15,71,no,0.9,CARW,a,0,,1,1
06/05/2024,2024,7:05,0,HH15,2,control-closed,wetland,HH15,UP15,71,no,0.9,EAWP,a,0,,1,1
06/05/2024,2024,7:05,0,HH15,2,control-closed,wetland,HH15,UP15,71,no,0.9,COYE,a,0,,1,1
06/05/2024,2024,7:05,0,HH15,2,control-closed,wetland,HH15,UP15,71,no,0.9,BACS,a,0,,2,2
06/05/2024,2024,7:05,0,HH15,2,control-closed,wetland,HH15,UP15,71,no,0.9,GCFL,a,0,,1,1
06/05/2024,2024,7:05,0,HH15,2,control-closed,wetland,HH15,UP15,71,no,0.9,TUTI,a,0,,1,1
06/05/2024,2024,7:05,0,HH15,2,control-closed,wetland,HH15,UP15,71,no,0.9,DOWO,a,0,,1,1
06/05/2024,2024,7:05,0,HH15,2,control-closed,wetland,HH15,UP15,71,no,0.9,NOCA,a,0,,1,1
06/05/2024,2024,7:05,0,HH15,2,control-closed,wetland,HH15,UP15,71,no,0.9,RBWO,a,0,,1,1
06/05/2024,2024,7:05,0,HH15,2,control-closed,wetland,HH15,UP15,71,no,0.9,BGGN,a,0,1,,1
06/05/2024,2024,7:20,0,HH05,4,control-open,wetland,HH05,UP05,72,yes,0,COYE,a,0,,1,1
06/05/2024,2024,7:20,0,HH05,4,control-open,wetland,HH05,UP05,72,yes,0,CARW,a,0,,1,1
06/05/2024,2024,7:20,0,HH05,4,control-open,wetland,HH05,UP05,72,yes,0,EATO,a,0,,1,1
06/05/2024,2024,7:20,0,HH05,4,control-open,wetland,HH05,UP05,72,yes,0,EAWP,a,0,,2,2
06/05/2024,2024,7:20,0,HH05,4,control-open,wetland,HH05,UP05,72,yes,0,SUTA,a,0,2,,
06/05/2024,2024,7:20,0,HH05,4,control-open,wetland,HH05,UP05,72,yes,0,SUTA,v,0,,2,2
06/05/2024,2024,7:20,0,HH05,4,control-open,wetland,HH05,UP05,72,yes,0,PUMA,a,0,,1,1
06/05/2024,2024,7:20,0,HH05,4,control-open,wetland,HH05,UP05,72,yes,0,RBWO,a,0,,1,1
06/05/2024,2024,7:20,0,HH05,4,control-open,wetland,HH05,UP05,72,yes,0,NOCA,a,0,,1,1
06/05/2024,2024,7:20,0,HH05,4,control-open,wetland,HH05,UP05,72,yes,0,BACS,a,0,,3,3
06/05/2024,2024,7:35,0,HH14,2,cut-remove,wetland,HH14,UP14,73,no,1.8,NOCA,a,0,,1,1
06/05/2024,2024,7:35,0,HH14,2,cut-remove,wetland,HH14,UP14,73,no,1.8,COYE,a,0,,1,1
06/05/2024,2024,7:35,0,HH14,2,cut-remove,wetland,HH14,UP14,73,no,1.8,GCFL,a,0,,3,3
06/05/2024,2024,7:35,0,HH14,2,cut-remove,wetland,HH14,UP14,73,no,1.8,BHNU,a,0,2,1,3
06/05/2024,2024,7:35,0,HH14,2,cut-remove,wetland,HH14,UP14,73,no,1.8,PRAW,a,0,,1,1
06/05/2024,2024,7:35,0,HH14,2,cut-remove,wetland,HH14,UP14,73,no,1.8,CHSP,a,0,,1,1
06/05/2024,2024,7:35,0,HH14,2,cut-remove,wetland,HH14,UP14,73,no,1.8,NOMO,a,0,,1,1
06/05/2024,2024,7:35,0,HH14,2,cut-remove,wetland,HH14,UP14,73,no,1.8,BLGR,a,0,,1,1
06/05/2024,2024,7:35,0,HH14,2,cut-remove,wetland,HH14,UP14,73,no,1.8,TUTI,a,0,,1,1
06/05/2024,2024,7:35,0,HH14,2,cut-remove,wetland,HH14,UP14,73,no,1.8,PIWA,a,0,1,,1
06/05/2024,2024,7:55,0,UP46,7,none,upland,UP46,HH46,75,no,0,NOMO,a,,,1,1
06/05/2024,2024,7:55,0,UP46,7,none,upland,UP46,HH46,75,no,0,COYE,a,,,1,1
06/05/2024,2024,7:55,0,UP46,7,none,upland,UP46,HH46,75,no,0,BGGN,a,,,1,1
06/05/2024,2024,7:55,0,UP46,7,none,upland,UP46,HH46,75,no,0,BRTH,a,,,1,1
06/05/2024,2024,7:55,0,UP46,7,none,upland,UP46,HH46,75,no,0,DOWO,a,,,1,1
06/05/2024,2024,7:55,0,UP46,7,none,upland,UP46,HH46,75,no,0,EATO,a,,,1,1
06/05/2024,2024,7:55,0,UP46,7,none,upland,UP46,HH46,75,no,0,TUTI,a,,,1,1
06/05/2024,2024,7:55,0,UP46,7,none,upland,UP46,HH46,75,no,0,BLJA,a,,,1,1
06/05/2024,2024,7:55,0,UP46,7,none,upland,UP46,HH46,75,no,0,CACH,a,,,1,1
06/05/2024,2024,7:55,0,UP46,7,none,upland,UP46,HH46,75,no,0,PIWO,a,,,1,1
06/05/2024,2024,7:55,0,UP46,7,none,upland,UP46,HH46,75,no,0,MAWR,a,,,1,1
06/05/2024,2024,8:10,0,HH48,3,control-open,wetland,HH48,UP48,76,yes,0.8,RBWO,a,1,2,,2
06/05/2024,2024,8:10,0,HH48,3,control-open,wetland,HH48,UP48,76,yes,0.8,EAWP,a,0,,1,1
06/05/2024,2024,8:10,0,HH48,3,control-open,wetland,HH48,UP48,76,yes,0.8,COYE,a,1,3,,3
06/05/2024,2024,8:10,0,HH48,3,control-open,wetland,HH48,UP48,76,yes,0.8,MODO,a,0,,1,1
06/05/2024,2024,8:10,0,HH48,3,control-open,wetland,HH48,UP48,76,yes,0.8,BGGN,a,0,,1,1
06/05/2024,2024,8:10,0,HH48,3,control-open,wetland,HH48,UP48,76,yes,0.8,CARW,a,0,,1,1
06/05/2024,2024,8:10,0,HH48,3,control-open,wetland,HH48,UP48,76,yes,0.8,NOFL,a,0,,1,1
06/05/2024,2024,8:10,0,HH48,3,control-open,wetland,HH48,UP48,76,yes,0.8,NOCA,a,0,,2,
06/05/2024,2024,8:10,0,HH48,3,control-open,wetland,HH48,UP48,76,yes,0.8,NOCA,v,1,2,,2
06/05/2024,2024,8:10,0,HH48,3,control-open,wetland,HH48,UP48,76,yes,0.8,PIWA,a,0,,1,1
06/05/2024,2024,8:25,0,HH60,1,control-open,wetland,HH60,UP60,76,no,2.4,COYE,a,0,,1,1
06/05/2024,2024,8:25,0,HH60,1,control-open,wetland,HH60,UP60,76,no,2.4,EAWP,a,0,,1,1
06/05/2024,2024,8:25,0,HH60,1,control-open,wetland,HH60,UP60,76,no,2.4,PIWA,a,0,,1,1
06/05/2024,2024,8:25,0,HH60,1,control-open,wetland,HH60,UP60,76,no,2.4,NOMO,v,1,1,,1
06/05/2024,2024,8:25,0,HH60,1,control-open,wetland,HH60,UP60,76,no,2.4,BLGR,a,1,1,,
06/05/2024,2024,8:25,0,HH60,1,control-open,wetland,HH60,UP60,76,no,2.4,BLGR,v,1,,1,1
06/05/2024,2024,8:25,0,HH60,1,control-open,wetland,HH60,UP60,76,no,2.4,CARW,a,0,,1,1
06/05/2024,2024,8:25,0,HH60,1,control-open,wetland,HH60,UP60,76,no,2.4,RBWO,a,0,,1,1
06/05/2024,2024,8:25,0,HH60,1,control-open,wetland,HH60,UP60,76,no,2.4,OROR,a,0,,1,1
06/05/2024,2024,8:40,0,UP34,1,none,upland,UP34,HH34,77,no,3.2,COYE,a,,,1,1
06/05/2024,2024,8:40,0,UP34,1,none,upland,UP34,HH34,77,no,3.2,BACS,a,,3,,3
06/05/2024,2024,8:40,0,UP34,1,none,upland,UP34,HH34,77,no,3.2,EAWP,a,,,1,1
06/05/2024,2024,8:40,0,UP34,1,none,upland,UP34,HH34,77,no,3.2,CHSP,a,,1,,1
06/05/2024,2024,8:40,0,UP34,1,none,upland,UP34,HH34,77,no,3.2,RBWO,a,,1,,1
06/05/2024,2024,8:40,0,UP34,1,none,upland,UP34,HH34,77,no,3.2,PIWA,a,,,1,1
06/05/2024,2024,8:40,0,UP34,1,none,upland,UP34,HH34,77,no,3.2,NOMO,a,,,1,1
06/05/2024,2024,8:40,0,UP34,1,none,upland,UP34,HH34,77,no,3.2,EATO,a,,,1,1
06/11/2024,2024,6:45,0,HH50,3,control-open,wetland,HH50,UP50,73,no,0,CARW,a,0,1,,1
06/11/2024,2024,6:45,0,HH50,3,control-open,wetland,HH50,UP50,73,no,0,BHNU,a,1,1,,1
06/11/2024,2024,6:45,0,HH50,3,control-open,wetland,HH50,UP50,73,no,0,NOCA,a,1,1,,1
06/11/2024,2024,6:45,0,HH50,3,control-open,wetland,HH50,UP50,73,no,0,BACS,a,0,,2,2
06/11/2024,2024,6:45,0,HH50,3,control-open,wetland,HH50,UP50,73,no,0,GCFL,a,0,,1,1
06/11/2024,2024,6:45,0,HH50,3,control-open,wetland,HH50,UP50,73,no,0,EATO,a,1,1,,1
06/11/2024,2024,6:45,0,HH50,3,control-open,wetland,HH50,UP50,73,no,0,AMCR,a,0,,1,1
06/11/2024,2024,6:45,0,HH50,3,control-open,wetland,HH50,UP50,73,no,0,PIWA,a,0,,1,1
06/11/2024,2024,6:45,0,HH50,3,control-open,wetland,HH50,UP50,73,no,0,WBNU,a,1,1,,1
06/11/2024,2024,7:00,0,UP45,7,none,upland,UP45,HH45,71,no,0,CARW,a,,,1,1
06/11/2024,2024,7:00,0,UP45,7,none,upland,UP45,HH45,71,no,0,COYE,a,,1,,1
06/11/2024,2024,7:00,0,UP45,7,none,upland,UP45,HH45,71,no,0,EAWP,a,,,1,1
06/11/2024,2024,7:00,0,UP45,7,none,upland,UP45,HH45,71,no,0,INBU,a,,,2,2
06/11/2024,2024,7:00,0,UP45,7,none,upland,UP45,HH45,71,no,0,BHCO,a,,1,,1
06/11/2024,2024,7:00,0,UP45,7,none,upland,UP45,HH45,71,no,0,HOFI,a,,1,,1
06/11/2024,2024,7:00,0,UP45,7,none,upland,UP45,HH45,71,no,0,YBCH,a,,1,,1
06/11/2024,2024,7:00,0,UP45,7,none,upland,UP45,HH45,71,no,0,NOCA,a,,1,1,2
06/11/2024,2024,7:00,0,UP45,7,none,upland,UP45,HH45,71,no,0,CHSP,a,,1,,1
06/11/2024,2024,7:00,0,UP45,7,none,upland,UP45,HH45,71,no,0,BLGR,v,,,1,1
06/11/2024,2024,7:00,0,UP45,7,none,upland,UP45,HH45,71,no,0,DOWO,a,,,1,1
06/11/2024,2024,7:15,0,UP50,3,none,upland,UP50,HH50,70,no,1,PIWA,a,,1,,0
06/11/2024,2024,7:15,0,UP50,3,none,upland,UP50,HH50,70,no,1,BBWD,v,,2,,0
06/11/2024,2024,7:15,0,UP50,3,none,upland,UP50,HH50,70,no,1,NOCA,a,,,1,1
06/11/2024,2024,7:15,0,UP50,3,none,upland,UP50,HH50,70,no,1,COYE,a,,,1,1
06/11/2024,2024,7:15,0,UP50,3,none,upland,UP50,HH50,70,no,1,GREG,v,,1,,0
06/11/2024,2024,7:15,0,UP50,3,none,upland,UP50,HH50,70,no,1,GCFL,a,,,2,2
06/11/2024,2024,7:15,0,UP50,3,none,upland,UP50,HH50,70,no,1,RBWO,a,,,1,1
06/11/2024,2024,7:15,0,UP50,3,none,upland,UP50,HH50,70,no,1,CARW,a,,,1,1
06/11/2024,2024,7:15,0,UP50,3,none,upland,UP50,HH50,70,no,1,INBU,a,,,2,2
06/11/2024,2024,7:30,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,COYE,a,1,2,,2
06/11/2024,2024,7:30,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,NOMO,a,0,,1,1
06/11/2024,2024,7:30,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,EATO,a,0,,2,2
06/11/2024,2024,7:30,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,RBWO,a,0,,1,1
06/11/2024,2024,7:30,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,BGGN,a,0,1,,1
06/11/2024,2024,7:30,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,SUTA,a,1,1,,1
06/11/2024,2024,7:30,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,EABL,a,1,1,,1
06/11/2024,2024,7:30,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,REVI,a,1,1,,1
06/11/2024,2024,7:45,0,HH45,7,control-open,wetland,HH45,UP45,70,no,0.9,RHWO,a,0,2,,2
06/11/2024,2024,7:45,0,HH45,7,control-open,wetland,HH45,UP45,70,no,0.9,EATO,a,0,,2,2
06/11/2024,2024,7:45,0,HH45,7,control-open,wetland,HH45,UP45,70,no,0.9,NOMO,a,0,,1,1
06/11/2024,2024,7:45,0,HH45,7,control-open,wetland,HH45,UP45,70,no,0.9,BHCO,v,0,,2,2
06/11/2024,2024,7:45,0,HH45,7,control-open,wetland,HH45,UP45,70,no,0.9,CARW,a,0,1,,1
06/11/2024,2024,7:45,0,HH45,7,control-open,wetland,HH45,UP45,70,no,0.9,YBCH,a,0,1,,1
06/11/2024,2024,7:45,0,HH45,7,control-open,wetland,HH45,UP45,70,no,0.9,COYE,a,0,,1,1
06/11/2024,2024,8:05,0,UP04,4,none,upland,UP04,HH04,71,no,1.6,YBCH,v,,1,,1
06/11/2024,2024,8:05,0,UP04,4,none,upland,UP04,HH04,71,no,1.6,COYE,a,,3,,3
06/11/2024,2024,8:05,0,UP04,4,none,upland,UP04,HH04,71,no,1.6,EATO,a,,,1,1
06/11/2024,2024,8:05,0,UP04,4,none,upland,UP04,HH04,71,no,1.6,INBU,a,,2,,2
06/11/2024,2024,8:05,0,UP04,4,none,upland,UP04,HH04,71,no,1.6,NOMO,v,,,1,1
06/11/2024,2024,8:05,0,UP04,4,none,upland,UP04,HH04,71,no,1.6,CARW,a,,,1,1
06/11/2024,2024,8:05,0,UP04,4,none,upland,UP04,HH04,71,no,1.6,CHSP,a,,,1,1
06/11/2024,2024,8:05,0,UP04,4,none,upland,UP04,HH04,71,no,1.6,NOCA,a,,,1,1
06/11/2024,2024,8:20,0,UP48,3,none,upland,UP48,HH48,,no,0,PIWA,a,,2,,2
06/11/2024,2024,8:20,0,UP48,3,none,upland,UP48,HH48,,no,0,BGGN,a,,1,,1
06/11/2024,2024,8:20,0,UP48,3,none,upland,UP48,HH48,,no,0,NOCA,v,,,2,2
06/11/2024,2024,8:20,0,UP48,3,none,upland,UP48,HH48,,no,0,BACS,a,,1,,1
06/11/2024,2024,8:20,0,UP48,3,none,upland,UP48,HH48,,no,0,EATO,a,,,1,1
06/11/2024,2024,8:20,0,UP48,3,none,upland,UP48,HH48,,no,0,COYE,a,,,1,1
06/11/2024,2024,8:20,0,UP48,3,none,upland,UP48,HH48,,no,0,RBWO,a,,,1,1
06/11/2024,2024,8:20,0,UP48,3,none,upland,UP48,HH48,,no,0,INBU,a,,,1,1
06/11/2024,2024,8:20,0,UP48,3,none,upland,UP48,HH48,,no,0,EABL,v,,,1,1
06/11/2024,2024,8:40,0,UP17,2,none,upland,UP17,HH17,72,no,2.2,PIWA,a,,,1,1
06/11/2024,2024,8:40,0,UP17,2,none,upland,UP17,HH17,72,no,2.2,BHNU,a,,,1,1
06/11/2024,2024,8:40,0,UP17,2,none,upland,UP17,HH17,72,no,2.2,CARW,a,,,1,1
06/11/2024,2024,8:40,0,UP17,2,none,upland,UP17,HH17,72,no,2.2,NOCA,a,,,1,1
06/11/2024,2024,8:40,0,UP17,2,none,upland,UP17,HH17,72,no,2.2,CHSP,a,,,2,2
06/11/2024,2024,8:40,0,UP17,2,none,upland,UP17,HH17,72,no,2.2,LAGU,v,,2,,2
06/11/2024,2024,9:00,0,HH02,4,cut-leave,wetland,HH02,UP02,72,no,0,CARW,a,0,,1,1
06/11/2024,2024,9:00,0,HH02,4,cut-leave,wetland,HH02,UP02,72,no,0,RBWO,a,1,1,,1
06/11/2024,2024,9:00,0,HH02,4,cut-leave,wetland,HH02,UP02,72,no,0,EATO,a,0,,2,2
06/11/2024,2024,9:00,0,HH02,4,cut-leave,wetland,HH02,UP02,72,no,0,INBU,a,0,,2,2
06/11/2024,2024,9:00,0,HH02,4,cut-leave,wetland,HH02,UP02,72,no,0,PIWA,a,0,,1,1
06/11/2024,2024,9:00,0,HH02,4,cut-leave,wetland,HH02,UP02,72,no,0,NOCA,a,0,,1,1
06/11/2024,2024,9:00,0,HH02,4,cut-leave,wetland,HH02,UP02,72,no,0,CHSP,a,0,,1,1
06/11/2024,2024,9:00,0,HH02,4,cut-leave,wetland,HH02,UP02,72,no,0,COYE,a,0,,1,1
06/11/2024,2024,9:00,0,HH02,4,cut-leave,wetland,HH02,UP02,72,no,0,PIWA,a,1,2,,2
06/11/2024,2024,9:00,0,HH02,4,cut-leave,wetland,HH02,UP02,72,no,0,GCFL,a,0,1,,1
06/12/2024,2024,6:45,0,HH33,1,hack-squirt,wetland,HH33,UP33,68,no,1,COYE,a,0,,1,1
06/12/2024,2024,6:45,0,HH33,1,hack-squirt,wetland,HH33,UP33,68,no,1,NOMO,v,1,1,,1
06/12/2024,2024,6:45,0,HH33,1,hack-squirt,wetland,HH33,UP33,68,no,1,PIWA,a,0,,1,1
06/12/2024,2024,6:45,0,HH33,1,hack-squirt,wetland,HH33,UP33,68,no,1,BACS,a,0,,1,1
06/12/2024,2024,6:45,0,HH33,1,hack-squirt,wetland,HH33,UP33,68,no,1,BGN,a,1,1,,1
06/12/2024,2024,6:45,0,HH33,1,hack-squirt,wetland,HH33,UP33,68,no,1,NOBO,a,0,1,,1
06/12/2024,2024,7:00,0,UP46,7,none,upland,UP46,HH46,68,no,0,REVI,a,,,1,1
06/12/2024,2024,7:00,0,UP46,7,none,upland,UP46,HH46,68,no,0,YBCH,a,,,1,1
06/12/2024,2024,7:00,0,UP46,7,none,upland,UP46,HH46,68,no,0,BLJA,a,,,1,1
06/12/2024,2024,7:00,0,UP46,7,none,upland,UP46,HH46,68,no,0,CARW,a,,,1,1
06/12/2024,2024,7:00,0,UP46,7,none,upland,UP46,HH46,68,no,0,NOMO,a,,,1,1
06/12/2024,2024,7:00,0,UP46,7,none,upland,UP46,HH46,68,no,0,EATO,a,,,1,1
06/12/2024,2024,7:00,0,UP46,7,none,upland,UP46,HH46,68,no,0,CACH,a,,,1,1
06/12/2024,2024,7:00,0,UP46,7,none,upland,UP46,HH46,68,no,0,NOCA,a,,,1,1
06/12/2024,2024,7:00,0,UP46,7,none,upland,UP46,HH46,68,no,0,BGGN,a,,1,1,2
06/12/2024,2024,7:00,0,UP46,7,none,upland,UP46,HH46,68,no,0,COYE,a,,,1,1
06/12/2024,2024,7:00,0,UP46,7,none,upland,UP46,HH46,68,no,0,WEVI,a,,,1,1
06/12/2024,2024,7:00,0,UP46,7,none,upland,UP46,HH46,68,no,0,AMCR,a,,,1,1
06/12/2024,2024,7:15,0,HH49,3,hack-squirt,wetland,HH49,UP49,72,yes,0,BLJA,a,0,,2,2
06/12/2024,2024,7:15,0,HH49,3,hack-squirt,wetland,HH49,UP49,72,yes,0,CARW,a,0,,1,1
06/12/2024,2024,7:15,0,HH49,3,hack-squirt,wetland,HH49,UP49,72,yes,0,COYE,a,0,1,,1
06/12/2024,2024,7:15,0,HH49,3,hack-squirt,wetland,HH49,UP49,72,yes,0,NOCA,a,0,,1,1
06/12/2024,2024,7:15,0,HH49,3,hack-squirt,wetland,HH49,UP49,72,yes,0,WOST,v,1,1,,1
06/12/2024,2024,7:15,0,HH49,3,hack-squirt,wetland,HH49,UP49,72,yes,0,PIWA,a,0,1,1,2
06/12/2024,2024,7:15,0,HH49,3,hack-squirt,wetland,HH49,UP49,72,yes,0,AMCR,a,0,,1,1
06/12/2024,2024,7:15,0,HH49,3,hack-squirt,wetland,HH49,UP49,72,yes,0,TUTI,a,0,,1,1
06/12/2024,2024,7:15,0,HH49,3,hack-squirt,wetland,HH49,UP49,72,yes,0,GCFL,v,1,2,,2
06/12/2024,2024,7:15,0,HH49,3,hack-squirt,wetland,HH49,UP49,72,yes,0,REVI,v,1,1,,1
06/12/2024,2024,7:35,0,HH32,1,control-closed,wetland,HH32,UP32,70,no,1.2,GCFL,v,1,2,,2
06/12/2024,2024,7:35,0,HH32,1,control-closed,wetland,HH32,UP32,70,no,1.2,RHWO,v,1,2,,2
06/12/2024,2024,7:35,0,HH32,1,control-closed,wetland,HH32,UP32,70,no,1.2,BHNU,a,1,1,,1
06/12/2024,2024,7:35,0,HH32,1,control-closed,wetland,HH32,UP32,70,no,1.2,COYE,a,1,1,,1
06/12/2024,2024,7:35,0,HH32,1,control-closed,wetland,HH32,UP32,70,no,1.2,BGGN,a,1,1,,1
06/12/2024,2024,7:35,0,HH32,1,control-closed,wetland,HH32,UP32,70,no,1.2,MODO,a,0,,1,1
06/12/2024,2024,7:35,0,HH32,1,control-closed,wetland,HH32,UP32,70,no,1.2,BACS,v,1,1,,1
06/12/2024,2024,7:35,0,HH32,1,control-closed,wetland,HH32,UP32,70,no,1.2,CACH,v,1,1,,1
06/12/2024,2024,7:35,0,HH32,1,control-closed,wetland,HH32,UP32,70,no,1.2,YBCH,a,1,1,,1
06/12/2024,2024,7:35,0,HH32,1,control-closed,wetland,HH32,UP32,70,no,1.2,INBU,a,0,1,,1
06/12/2024,2024,7:35,0,HH32,1,control-closed,wetland,HH32,UP32,70,no,1.2,CARW,a,0,,1,1
06/12/2024,2024,7:55,0,HH17,2,cut-leave,wetland,HH17,UP17,71,no,1.8,BHCO,v,1,1,,1
06/12/2024,2024,7:55,0,HH17,2,cut-leave,wetland,HH17,UP17,71,no,1.8,NOMO,a,0,,1,1
06/12/2024,2024,7:55,0,HH17,2,cut-leave,wetland,HH17,UP17,71,no,1.8,EABL,v,1,1,,1
06/12/2024,2024,7:55,0,HH17,2,cut-leave,wetland,HH17,UP17,71,no,1.8,BHNU,a,0,1,,1
06/12/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,73,no,2.4,NOMO,a,,,1,1
06/12/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,73,no,2.4,RBWO,a,,,2,2
06/12/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,73,no,2.4,BLJA,a,,,1,1
06/12/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,73,no,2.4,COYE,a,,,1,1
06/12/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,73,no,2.4,CACH,a,,1,,1
06/12/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,73,no,2.4,INBU,a,,,1,1
06/12/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,73,no,2.4,BHNU,v,,,1,1
06/12/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,73,no,2.4,NOBO,a,,,2,2
06/12/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,73,no,2.4,CARW,a,,,1,1
06/12/2024,2024,8:30,0,UP15,2,none,upland,UP15,HH15,74,no,1.8,EATO,a,,,2,2
06/12/2024,2024,8:30,0,UP15,2,none,upland,UP15,HH15,74,no,1.8,TUTI,a,,,1,1
06/12/2024,2024,8:30,0,UP15,2,none,upland,UP15,HH15,74,no,1.8,CHSP,a,,,1,1
06/12/2024,2024,8:30,0,UP15,2,none,upland,UP15,HH15,74,no,1.8,AMCR,a,,,1,1
06/12/2024,2024,8:30,0,UP15,2,none,upland,UP15,HH15,74,no,1.8,BGGN,a,,1,,1
06/12/2024,2024,8:30,0,UP15,2,none,upland,UP15,HH15,74,no,1.8,RHWO,v,,,1,1
06/12/2024,2024,8:30,0,UP15,2,none,upland,UP15,HH15,74,no,1.8,CONI,a,,,2,2
06/12/2024,2024,8:30,0,UP15,2,none,upland,UP15,HH15,74,no,1.8,CARW,a,,,1,1
06/12/2024,2024,8:30,0,UP15,2,none,upland,UP15,HH15,74,no,1.8,FICR,a,,,2,2
06/12/2024,2024,8:30,0,UP15,2,none,upland,UP15,HH15,74,no,1.8,CHSP,a,,,1,1
06/12/2024,2024,8:45,0,HH04,4,hack-squirt,wetland,HH04,UP04,75,no,0,CARW,a,0,1,1,2
06/12/2024,2024,8:45,0,HH04,4,hack-squirt,wetland,HH04,UP04,75,no,0,BGGN,a,1,1,,1
06/12/2024,2024,8:45,0,HH04,4,hack-squirt,wetland,HH04,UP04,75,no,0,NOCA,a,0,,1,1
06/12/2024,2024,8:45,0,HH04,4,hack-squirt,wetland,HH04,UP04,75,no,0,COYE,a,0,,2,2
06/12/2024,2024,8:45,0,HH04,4,hack-squirt,wetland,HH04,UP04,75,no,0,EATO,a,0,1,1,2
06/12/2024,2024,8:45,0,HH04,4,hack-squirt,wetland,HH04,UP04,75,no,0,EAWP,a,0,,1,1
06/12/2024,2024,8:45,0,HH04,4,hack-squirt,wetland,HH04,UP04,75,no,0,DOWO,a,0,1,,1
06/12/2024,2024,8:45,0,HH04,4,hack-squirt,wetland,HH04,UP04,75,no,0,PUMA,a,0,1,,1
06/12/2024,2024,8:45,0,HH04,4,hack-squirt,wetland,HH04,UP04,75,no,0,RCWO,v,1,1,,1
06/13/2024,2024,6:40,0,HH13,1,cut-leave,wetland,HH13,UP3,72,no,0,COYE,a,1,2,,1
06/13/2024,2024,6:40,0,HH13,1,cut-leave,wetland,HH13,UP3,72,no,0,SUTA,a,1,1,,2
